-0.8741031795487242,-0.5056676872991284,0.2808724696326935,0.2993969485912987,-0.007782040366796521,-0.011079999402655196
0.0645055758169972,0.022974222888127328,0.17950925527335346,0.35747182982298104,0.15841466379393743,0.13289913973365836
-0.03587466540176285,0.04979178254536797,0.1437550991123957,0.35414625738591965,0.02437306258268463,-0.08303700670818963
-1.422619668433038,-1.0076178912927525,-0.051694539201819344,0.021935055071186024,-0.07613790348517382,-0.012110685858501816
-0.009323626966854138,-0.3349607478413243,-0.004466192417561085,-0.21226109342468966,-0.002987826425278527,0.0050653594771241815
-0.06097321325879399,0.0039553517300079145,-0.002375770527074822,-0.024577198431917496,-0.009373626991182089,0.014467408704603326
-1.7127158202841006,-1.1828223344312454,0.006781909393946911,0.03110902863837909,-0.1241653383604614,0.145487474571633
-0.09471834677939267,0.05992992156358494,-0.01247167618132888,-0.031639386891432995,-0.010213908387742799,-0.021073151271171077
-0.8931943226643285,-0.8600334582670663,-0.010118891826582715,0.005057030428317557,0.02727164799629013,-0.002944412088267651
-0.3419295470744403,-0.5330279706246581,0.0025423421463025425,-0.013124705327675625,0.32815042727182936,-0.0013690929532513693
-1.8443744923942946,0.2635399989867264,0.0006981467377506948,-0.03374919535297183,0.003263929334109881,-0.002070207020702068
-1.180682774159769,-1.3611705747089524,-0.007349705558791174,0.024685819350159923,-0.04386254414915176,-0.032904389340032904
-0.04126577492914127,-0.4775772829239541,-0.00040636803618442416,-0.017774056817446454,-0.006624288589849699,-0.004053702073504054
-0.004051394150404053,-0.6341881497458084,0.005059697146185207,0.008485869595362898,-0.007257552678344758,-0.0008800880088008797
0.3296466047703671,-0.17748171684619904,0.04535492414787697,-0.03669972260383933,-0.006864825137975982,-0.0026336699604026337
0.36144978508839887,-0.857405644521916,-0.0045113694253105085,0.27444776156076467,-0.002479292046851744,0.043214706085993204
-0.29794754200694795,-0.2599846969005498,-0.01561309977151561,-0.006267620944382736,-0.0011130524817187604,0.03373590106263374
-1.7575931494248325,-1.1889648357378182,-0.07040068502648585,0.011974469909822273,0.02000420630298324,-0.010251217429435251
-0.41183371084361187,-0.97086551092084,-0.06854199395094789,0.2524574571565958,0.0033973985633857515,-0.009150915091509152
0.025194723228319157,-0.13553091232642467,-0.0030576587070471756,-0.00170224601645685,-0.004391977659304394,-0.002190219021902189
-0.253971660902354,-0.5066183381938371,0.022180323622424353,-0.005034323091751899,0.10301512736412959,-0.027652765276527658
-0.544527743353725,-0.25541861351106365,0.030760323931552817,0.03323314474304573,-0.004431871758604429,-0.0029502950295029516
-1.1778292939184027,-0.3014633804839335,0.02136994106310233,-0.02807664573826484,-0.01994100246145015,0.6118352147108699
-0.2648507707913649,-0.18636531154731506,-0.0569372068785826,0.06580743239159081,0.07325038181473825,-0.07395585712417396
-2.5932981210208923,-1.4032753016736708,-0.012129868449029777,0.012882654364507659,0.03957749158374484,-0.06393600898551394
